SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2017242N16333,2017,66,,,IRMA,2017-09-03 21:00:00,TS,17.4498,-49.8149, , , ,main,1373,1341,P_____________, ,AL112017,17.4498,-49.8149, ,HU,100,962,3,120,80,50,100,50,40,30,40,25,20,15,25,1012,240,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,390,150,150,375,12,255
2017242N16333,2017,66,,,IRMA,2017-09-04 00:00:00,TS,17.3,-50.4,100,959,hurdat_atl,main,1341,1310,O_____________,hurdat_atl,AL112017,17.3000,-50.4000, ,HU,100,959,3,120,80,50,100,50,40,30,40,25,20,15,25,1012,240,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,390,150,150,390,11,254
2017242N16333,2017,66,,,IRMA,2017-09-04 03:00:00,TS,17.1423,-50.9575, , , ,main,1295,1244,P_____________, ,AL112017,17.1423,-50.9575, ,HU,102,955,3,120,80,50,100,50,40,30,45,25,20,17,25,1011,225,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,390,150,150,390,11,254
2017242N16333,2017,66,,,IRMA,2017-09-04 06:00:00,TS,17.0,-51.5,105,952,hurdat_atl,main,1244,1194,O_____________,hurdat_atl,AL112017,17.0000,-51.5000, ,HU,105,952,3,120,80,50,100,50,40,30,50,25,20,20,25,1011,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,390,150,150,390,11,256
2017242N16333,2017,66,,,IRMA,2017-09-04 09:00:00,TS,16.8847,-52.0349, , , ,main,1194,1135,P_____________, ,AL112017,16.8847,-52.0349, ,HU,107,948,3,120,85,55,100,50,40,30,50,27,22,20,27,1011,225,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,330,150,165,360,11,259
2017242N16333,2017,66,,,IRMA,2017-09-04 12:00:00,TS,16.8,-52.6,110,945,hurdat_atl,main,1135,1077,O_____________,hurdat_atl,AL112017,16.8000,-52.6000, ,HU,110,945,3,120,90,60,100,50,40,30,50,30,25,20,30,1012,240,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,270,150,180,330,12,263
2017242N16333,2017,66,,,IRMA,2017-09-04 15:00:00,TS,16.7425,-53.2424, , , ,main,1077,1019,P_____________, ,AL112017,16.7425,-53.2424, ,HU,112,944,3,120,95,65,105,55,45,35,50,32,27,20,30,1011,245,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,135,165,300,13,265
2017242N16333,2017,66,,,IRMA,2017-09-04 18:00:00,TS,16.7,-53.9,115,944,hurdat_atl,main,1019,964,O_____________,hurdat_atl,AL112017,16.7000,-53.9000, ,HU,115,944,4,120,100,70,110,60,50,40,50,35,30,20,30,1011,250,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,270,120,150,270,12,265
2017242N16333,2017,66,,,IRMA,2017-09-04 21:00:00,TS,16.6422,-54.5, , , ,main,964,918,P_____________, ,AL112017,16.6422,-54.5000, ,HU,120,943,4,120,100,75,110,65,55,40,55,40,32,25,32,1011,235,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,120,165,270,12,265
2017242N16333,2017,66,,,IRMA,2017-09-05 00:00:00,TS,16.6,-55.1,125,943,hurdat_atl,main,918,874,O_____________,hurdat_atl,AL112017,16.6000,-55.1000, ,HU,125,943,4,120,100,80,110,70,60,40,60,45,35,30,35,1011,220,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,145, , , , ,12,270,120,180,270,12,267
2017242N16333,2017,66,,,IRMA,2017-09-05 03:00:00,TS,16.5848,-55.735, , , ,main,874,826,P_____________, ,AL112017,16.5848,-55.7350, ,HU,130,938,4,125,100,80,115,70,60,40,60,45,37,30,35,1011,220,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,120,165,270,12,270
2017242N16333,2017,66,,,IRMA,2017-09-05 06:00:00,TS,16.6,-56.4,135,933,hurdat_atl,main,826,783,O_____________,hurdat_atl,AL112017,16.6000,-56.4000, ,HU,135,933,4,130,100,80,120,70,60,40,60,45,40,30,35,1011,220,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150, , , , ,12,270,120,150,270,13,272
2017242N16333,2017,66,,,IRMA,2017-09-05 09:00:00,TS,16.6348,-57.0925, , , ,main,783,755,P_____________, ,AL112017,16.6348,-57.0925, ,HU,142,931,5,135,105,80,125,75,60,40,65,45,40,30,37,1010,260,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,120,150,270,13,274
2017242N16333,2017,66,,,IRMA,2017-09-05 12:00:00,TS,16.7,-57.8,150,929,hurdat_atl,main,755,732,O_____________,hurdat_atl,AL112017,16.7000,-57.8000, ,HU,150,929,5,140,110,80,130,80,60,40,70,45,40,30,40,1010,300,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,190, , , , ,12,270,120,150,270,14,276
2017242N16333,2017,66,,,IRMA,2017-09-05 15:00:00,TS,16.7773,-58.5002, , , ,main,734,694,P_____________, ,AL112017,16.7773,-58.5002, ,HU,152,927,5,145,110,85,135,80,60,40,70,45,40,30,42,1010,300,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,285,127,135,285,14,278
2017242N16333,2017,66,,,IRMA,2017-09-05 18:00:00,TS,16.9,-59.2,155,926,hurdat_atl,main,694,616,O_____________,hurdat_atl,AL112017,16.9000,-59.2000, ,HU,155,926,5,150,110,90,140,80,60,40,70,45,40,30,45,1010,300,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,195, , , , ,12,300,135,120,300,14,283
2017242N16333,2017,66,,,IRMA,2017-09-05 21:00:00,TS,17.0836,-59.9113, , , ,main,616,539,P_____________, ,AL112017,17.0836,-59.9113, ,HU,155,920,5,150,110,90,145,80,60,40,70,45,40,30,45,1009,250,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,330,187,180,330,14,287
2017242N16333,2017,66,,,IRMA,2017-09-06 00:00:00,TS,17.3,-60.6,155,915,hurdat_atl,main,539,491,O_____________,hurdat_atl,AL112017,17.3000,-60.6000, ,HU,155,915,5,150,110,90,150,80,60,40,70,45,40,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,195, , , , ,12,360,240,240,360,12,294
2017242N16333,2017,66,,CS,IRMA,2017-09-06 03:00:00,TS,17.5699,-61.0606, , , ,main,480,405,P_____________, ,AL112017,17.5699,-61.0606, ,HU,155,914,5,150,110,90,150,80,60,40,70,45,40,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,375,240,240,375,13,289
2017242N16333,2017,66,,CS,IRMA,2017-09-06 05:45:00,TS,17.7,-61.8,155,914,hurdat_atl,main,405,405,V_____________,hurdat_atl,AL112017,17.7000,-61.8000,L,HU,155,914,5,150,110,90,150,80,60,40,70,45,40,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,388,240,240,388,16,279
2017242N16333,2017,66,,CS,IRMA,2017-09-06 06:00:00,TS,17.7,-61.9,155,914,hurdat_atl,main,395,318,O_____________,hurdat_atl,AL112017,17.7000,-61.9000, ,HU,155,914,5,150,110,90,150,80,60,50,70,45,40,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,195, , , , ,12,390,240,240,390,16,286
2017242N16333,2017,66,,CS,IRMA,2017-09-06 09:00:00,TS,17.9325,-62.66, , , ,main,308,264,P_____________, ,AL112017,17.9325,-62.6600, ,HU,155,914,5,150,110,90,150,80,60,50,70,45,40,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,390,225,165,385,14,289
2017242N16333,2017,66,,CS,IRMA,2017-09-06 11:15:00,TS,18.1,-63.1,155,914,hurdat_atl,main,264,243,V_____________,hurdat_atl,AL112017,18.1000,-63.1000,L,HU,155,914,5,150,110,90,150,80,60,50,70,45,40,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,390,213,108,381,13,285
2017242N16333,2017,66,,CS,IRMA,2017-09-06 12:00:00,TS,18.1,-63.3,155,915,hurdat_atl,main,243,168,O_____________,hurdat_atl,AL112017,18.1000,-63.3000, ,HU,155,915,5,160,110,90,150,90,60,50,70,45,45,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,195, , , , ,12,390,210,90,380,15,285
2017242N16333,2017,66,,CS,IRMA,2017-09-06 15:00:00,TS,18.3454,-64.0629, , , ,main,158,127,P_____________, ,AL112017,18.3454,-64.0629, ,HU,155,915,5,160,110,90,150,90,60,50,70,45,45,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,291
2017242N16333,2017,66,,CS,IRMA,2017-09-06 16:30:00,TS,18.5,-64.4,155,915,hurdat_atl,main,127,97,O_____________,hurdat_atl,AL112017,18.5000,-64.4000,L,HU,155,915,5,160,110,90,150,90,60,50,70,45,45,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,293
2017242N16333,2017,66,,CS,IRMA,2017-09-06 18:00:00,TS,18.6,-64.7,150,916,hurdat_atl,main,97,54,O_____________,hurdat_atl,AL112017,18.6000,-64.7000, ,HU,150,916,5,160,120,90,150,100,70,50,70,50,45,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,195, , , , , , , , , ,14,292
2017242N16333,2017,66,,CS,IRMA,2017-09-06 21:00:00,TS,18.8814,-65.4186, , , ,main,59,56,P_____________, ,AL112017,18.8814,-65.4186, ,HU,150,916,5,160,120,90,150,100,70,50,70,50,47,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,293
2017242N16333,2017,66,,,IRMA,2017-09-07 00:00:00,TS,19.2,-66.2,150,916,hurdat_atl,main,89,89,O_____________,hurdat_atl,AL112017,19.2000,-66.2000, ,HU,150,916,5,160,120,90,150,100,70,50,70,50,50,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,195, , , , ,12,390,90,60,270,15,292
2017242N16333,2017,66,,,IRMA,2017-09-07 03:00:00,TS,19.4571,-66.9078, , , ,main,123,123,P_____________, ,AL112017,19.4571,-66.9078, ,HU,147,918,5,160,120,90,150,100,70,50,70,50,50,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,420,135,90,315,14,291
2017242N16333,2017,66,,,IRMA,2017-09-07 06:00:00,TS,19.7,-67.6,145,920,hurdat_atl,main,143,122,O_____________,hurdat_atl,AL112017,19.7000,-67.6000, ,HU,145,920,5,160,120,90,150,100,70,50,70,50,50,30,45,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,190, , , , ,12,450,180,120,360,14,291
2017242N16333,2017,66,,,IRMA,2017-09-07 09:00:00,TS,19.9497,-68.3002, , , ,main,122,103,P_____________, ,AL112017,19.9497,-68.3002, ,HU,145,920,5,160,120,90,150,100,70,50,70,50,50,30,47,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,495,195,120,375,14,291
2017242N16333,2017,66,,,IRMA,2017-09-07 12:00:00,TS,20.2,-69.0,145,921,hurdat_atl,main,105,94,O_____________,hurdat_atl,AL112017,20.2000,-69.0000, ,HU,145,921,5,160,120,90,150,100,70,50,70,50,50,30,50,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,185, , , , ,12,540,210,120,390,14,291
2017242N16333,2017,66,,,IRMA,2017-09-07 15:00:00,TS,20.4572,-69.7001, , , ,main,105,98,P_____________, ,AL112017,20.4572,-69.7001, ,HU,145,921,5,160,120,90,150,100,70,50,70,55,50,30,50,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,540,210,97,405,14,291
2017242N16333,2017,66,,,IRMA,2017-09-07 18:00:00,TS,20.7,-70.4,145,922,hurdat_atl,main,102,100,O_____________,hurdat_atl,AL112017,20.7000,-70.4000, ,HU,145,922,5,160,120,90,150,100,70,50,70,60,50,30,50,1009,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,185, , , , ,12,540,210,75,420,14,289
2017242N16333,2017,66,,,IRMA,2017-09-07 21:00:00,TS,20.9004,-71.0971, , , ,main,123,123,P_____________, ,AL112017,20.9004,-71.0971, ,HU,142,920,5,160,120,90,150,100,70,50,75,60,50,30,52,1008,190,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,540,210,67,420,14,287
2017242N16333,2017,66,,,IRMA,2017-09-08 00:00:00,TS,21.1,-71.8,140,919,hurdat_atl,main,124,56,O_____________,hurdat_atl,AL112017,21.1000,-71.8000, ,HU,140,919,5,160,120,90,150,100,70,50,80,60,50,30,55,1008,180,15,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,185, , , , ,12,540,210,60,420,14,290
2017242N16333,2017,66,,,IRMA,2017-09-08 03:00:00,TS,21.3937,-72.5466, , , ,main,56,33,P_____________, ,AL112017,21.3937,-72.5466, ,HU,137,921,5,160,120,90,150,100,75,50,80,60,50,30,55,1008,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,540,225,75,450,14,290
2017242N16333,2017,66,,,IRMA,2017-09-08 05:00:00,TS,21.5,-73.0,135,924,hurdat_atl,main,33,33,V_____________,hurdat_atl,AL112017,21.5000,-73.0000,L,HU,135,924,4,160,120,90,150,100,80,50,80,60,50,30,55,1008,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,540,235,85,470,12,280
2017242N16333,2017,66,,,IRMA,2017-09-08 06:00:00,TS,21.5,-73.2,135,925,hurdat_atl,main,33,33,O_____________,hurdat_atl,AL112017,21.5000,-73.2000, ,HU,135,925,4,160,120,90,150,100,80,50,80,60,50,30,55,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,170, , , , ,12,540,240,90,480,13,278
2017242N16333,2017,66,,,IRMA,2017-09-08 09:00:00,TS,21.6157,-73.9212, , , ,main,59,59,P_____________, ,AL112017,21.6157,-73.9212, ,HU,135,926,4,160,120,95,150,100,85,50,80,60,50,30,55,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,540,240,105,480,14,282
2017242N16333,2017,66,,,IRMA,2017-09-08 12:00:00,TS,21.8,-74.7,135,927,hurdat_atl,main,129,105,O_____________,hurdat_atl,AL112017,21.8000,-74.7000, ,HU,135,927,4,160,120,100,150,100,90,50,80,60,50,30,55,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,160, , , , ,12,540,240,120,480,14,283
2017242N16333,2017,66,,,IRMA,2017-09-08 15:00:00,TS,21.9146,-75.3726, , , ,main,102,91,P_____________, ,AL112017,21.9146,-75.3726, ,HU,137,926,5,160,120,100,150,100,90,50,80,60,55,30,57,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,540,255,120,480,12,279
2017242N16333,2017,66,,,IRMA,2017-09-08 18:00:00,TS,22.0,-76.0,140,925,hurdat_atl,main,91,61,O_____________,hurdat_atl,AL112017,22.0000,-76.0000, ,HU,140,925,5,160,120,100,150,100,90,50,80,60,60,30,60,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,165, , , , ,12,540,270,120,480,11,276
2017242N16333,2017,66,,,IRMA,2017-09-08 21:00:00,TS,22.0257,-76.5868, , , ,main,61,39,P_____________, ,AL112017,22.0257,-76.5868, ,HU,142,924,5,160,125,105,155,100,90,50,80,60,60,30,60,1007,210,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,525,225,90,480,11,275
2017242N16333,2017,66,,,IRMA,2017-09-09 00:00:00,TS,22.1,-77.2,145,924,hurdat_atl,main,44,35,O_____________,hurdat_atl,AL112017,22.1000,-77.2000, ,HU,145,924,5,160,130,110,160,100,90,50,80,60,60,30,60,1007,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,170, , , , ,12,510,180,60,480,12,283
2017242N16333,2017,66,,,IRMA,2017-09-09 03:00:00,TS,22.3,-77.9,145,924,hurdat_atl,main,35,15,V_____________,hurdat_atl,AL112017,22.3000,-77.9000,L,HU,145,924,5,160,140,110,160,100,90,50,80,60,60,30,60,1007,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,465,105,45,255,11,286
2017242N16333,2017,66,,,IRMA,2017-09-09 06:00:00,TS,22.4,-78.3,130,930,hurdat_atl,main,15,11,O_____________,hurdat_atl,AL112017,22.4000,-78.3000, ,HU,130,930,4,160,160,120,170,100,90,60,80,60,60,30,60,1008,240,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,170, , , , ,12,420,30,30,30,9,286
